loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,term_months,emp_length_years,log_annual_inc,log_loan_amnt,loan_to_income_ratio,installment_to_monthly_income,annual_income_to_installment,fico_avg,credit_history_years,inquiries_per_open_account,delinq_per_open_account,pub_rec_per_open_account,has_bankruptcy,is_mortgage
16200.0,16200.0,16200.0, 60 months,20.5,433.73,E,E4,10+ years,MORTGAGE,75000.0,Source Verified,Dec-2015,debt_consolidation,GA,12.69,0.0,735.0,739.0,2.0,,92.0,12.0,2.0,261.4000000000001,2.0,21.0,w,669.0,665.0,0.0,,0.0,0.0,189963.0,4.0,1.0,3.0,5.0,4.0,29880.0,100.0,1.0,2.0,41.0,47.0,33600.0,0.0,0.0,2.0,7.0,15830.0,25146.0,0.2,0.0,0.0,81.0,103.0,1.0,1.0,2.0,1.0,,3.0,,0.0,3.0,3.0,8.0,8.0,9.0,10.0,10.0,3.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,2.0,236400.0,29934.0,25200.0,30000.0,Cash,60,10.0,11.225256725762893,9.692828247710418,0.2159971200383995,0.06938569828827387,172.52087502587813,737.0,8.58590006844627,0.15384615384615385,0.0,0.15384615384615385,0,1
10000.0,10000.0,10000.0, 36 months,11.99,332.1,C,C1,10+ years,RENT,62000.0,Verified,Dec-2015,debt_consolidation,FL,18.99,0.0,680.0,684.0,0.0,58.0,61.0,11.0,1.0,6563.0,35.9,22.0,w,684.0,680.0,0.0,60.0,0.0,0.0,36218.0,1.0,3.0,2.0,3.0,4.0,29655.0,87.0,4.0,4.0,3611.0,69.0,18300.0,2.0,0.0,4.0,7.0,3622.0,5149.0,55.2,0.0,0.0,261.0,145.0,7.0,4.0,1.0,12.0,,9.0,,1.0,2.0,3.0,3.0,6.0,7.0,8.0,13.0,3.0,10.0,0.0,0.0,0.0,6.0,94.4,33.3,1.0,0.0,52472.0,36218.0,11500.0,34172.0,Cash,36,10.0,11.034905792929415,9.210440366976515,0.16128772116578766,0.06426498097142488,186.1302912038427,682.0,26.417522245037645,0.0,0.0,0.08333333333333333,1,0
16000.0,16000.0,16000.0, 36 months,15.77,560.7,D,D1,1 year,MORTGAGE,70000.0,Not Verified,Dec-2015,debt_consolidation,NJ,8.78,0.0,705.0,709.0,1.0,,,7.0,0.0,15986.0,76.1,25.0,w,544.0,540.0,0.0,,0.0,0.0,178477.0,1.0,1.0,1.0,1.0,11.0,15051.0,88.0,2.0,4.0,6822.0,82.0,21000.0,0.0,0.0,2.0,5.0,25497.0,4714.0,77.2,0.0,0.0,122.0,141.0,4.0,4.0,1.0,4.0,,4.0,,0.0,4.0,4.0,4.0,13.0,2.0,5.0,21.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,195530.0,31037.0,20700.0,17030.0,Cash,36,1.0,11.156264806643742,9.680406499268875,0.22856816331195268,0.09610352510998116,124.6216841730461,707.0,11.75085557837098,0.125,0.0,0.0,0,1
9000.0,9000.0,9000.0, 36 months,6.49,275.81,A,A2,< 1 year,MORTGAGE,87000.0,Not Verified,Dec-2015,credit_card,OR,21.61,0.0,790.0,794.0,0.0,,,20.0,0.0,11037.0,20.2,42.0,f,679.0,675.0,0.0,,0.0,0.0,182337.0,0.0,2.0,1.0,4.0,7.0,74032.0,82.0,2.0,3.0,3018.0,47.0,54700.0,1.0,13.0,1.0,7.0,10130.0,22080.0,13.1,0.0,0.0,94.0,249.0,9.0,7.0,8.0,9.0,,7.0,,0.0,3.0,5.0,6.0,10.0,8.0,14.0,25.0,5.0,20.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,250953.0,85069.0,25400.0,82253.0,Cash,36,0.0,11.373674891823535,9.105090961257085,0.10344708681509408,0.03803751206730106,314.2950037932156,792.0,20.752908966461327,0.0,0.0,0.0,0,1
12800.0,12800.0,12800.0, 36 months,11.99,425.09,C,C1,1 year,RENT,42000.0,Verified,Dec-2015,debt_consolidation,NY,9.28,0.0,670.0,674.0,0.0,,,10.0,0.0,7593.0,53.9,11.0,w,734.0,730.0,0.0,,0.0,0.0,7593.0,1.0,0.0,0.0,0.0,,0.0,,4.0,7.0,1676.0,54.0,14100.0,0.0,0.0,2.0,7.0,759.0,2031.0,67.8,0.0,0.0,,69.0,1.0,1.0,0.0,11.0,,8.0,,0.0,4.0,9.0,4.0,5.0,0.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,14100.0,7593.0,6300.0,0.0,Cash,36,1.0,10.645448706505872,9.45727857185611,0.3047546486988405,0.12141959440159954,98.57072449482504,672.0,5.752224503764545,0.0,0.0,0.0,0,0
8000.0,8000.0,8000.0, 36 months,8.49,252.51,B,B1,,MORTGAGE,58000.0,Not Verified,Dec-2015,credit_card,CA,5.9,0.0,730.0,734.0,0.0,44.0,,11.0,0.0,42741.0,30.1,42.0,w,669.0,665.0,0.0,,0.0,0.0,308483.0,3.0,0.0,2.0,2.0,6.0,0.0,,5.0,8.0,3095.0,30.0,61400.0,3.0,4.0,3.0,11.0,28044.0,10863.0,33.8,0.0,0.0,122.0,435.0,1.0,1.0,6.0,1.0,,9.0,44.0,0.0,2.0,4.0,4.0,13.0,8.0,9.0,28.0,4.0,11.0,0.0,0.0,0.0,7.0,97.6,25.0,0.0,0.0,339800.0,42741.0,16400.0,0.0,Cash,36,,10.968215530759235,8.987321812850123,0.1379286564024758,0.05223264152244363,228.78781902094593,732.0,37.998631074606436,0.0,0.0,0.0,0,1
7925.0,7925.0,7925.0, 36 months,13.67,269.59,C,C4,8 years,RENT,70000.0,Not Verified,Dec-2015,credit_card,MA,23.93,0.0,660.0,664.0,1.0,,81.0,10.0,1.0,15002.0,78.1,25.0,w,594.0,590.0,0.0,,0.0,0.0,484590.0,4.0,2.0,0.0,1.0,19.0,20776.0,48.0,2.0,2.0,3960.0,57.0,19200.0,0.0,3.0,3.0,5.0,48459.0,4093.0,76.9,0.0,0.0,112.0,164.0,3.0,3.0,4.0,3.0,,3.0,,0.0,6.0,7.0,6.0,13.0,5.0,7.0,16.0,7.0,10.0,0.0,0.0,0.0,4.0,100.0,83.3,1.0,0.0,514157.0,35778.0,17700.0,43289.0,Cash,36,8.0,11.156264806643742,8.97790377375038,0.11321266839045156,0.046207507284465515,258.6939650393585,662.0,13.66735112936345,0.09090909090909091,0.0,0.09090909090909091,1,0
35000.0,35000.0,35000.0, 60 months,11.48,769.39,B,B5,< 1 year,MORTGAGE,90000.0,Verified,Dec-2015,debt_consolidation,NC,25.67,0.0,700.0,704.0,2.0,,,21.0,0.0,61532.0,70.0,32.0,w,584.0,580.0,0.0,,0.0,0.0,421042.0,0.0,0.0,0.0,0.0,111.0,0.0,3.0,0.0,4.0,15071.0,70.0,87650.0,0.0,0.0,2.0,4.0,20049.0,4865.0,76.0,0.0,0.0,136.0,193.0,20.0,20.0,3.0,20.0,,0.0,,0.0,11.0,17.0,15.0,19.0,2.0,20.0,27.0,14.0,21.0,,0.0,0.0,0.0,100.0,69.2,0.0,0.0,474650.0,61532.0,63250.0,0.0,Cash,60,0.0,11.407576060361786,10.463131911491967,0.38888456794924503,0.10257165711238501,116.82394631290646,702.0,16.082135523613964,0.09090909090909091,0.0,0.0,0,1
21000.0,21000.0,21000.0, 36 months,7.91,657.2,A,A5,3 years,MORTGAGE,110000.0,Not Verified,Dec-2015,debt_consolidation,NC,23.39,0.0,705.0,709.0,1.0,35.0,,15.0,0.0,41373.0,51.0,35.0,f,679.0,675.0,0.0,,0.0,0.0,324954.0,1.0,2.0,2.0,3.0,9.0,29888.0,76.0,1.0,2.0,21485.0,59.0,81200.0,1.0,5.0,3.0,6.0,23211.0,10074.0,80.1,0.0,0.0,138.0,200.0,7.0,4.0,6.0,7.0,35.0,4.0,35.0,0.0,3.0,5.0,5.0,6.0,9.0,12.0,20.0,5.0,15.0,0.0,0.0,0.0,4.0,97.1,40.0,0.0,0.0,378658.0,71261.0,50700.0,39358.0,Cash,36,3.0,11.608244735642321,9.952325334619427,0.1909073553876783,0.07168672508453625,167.1224551807961,707.0,16.66803559206023,0.0625,0.0,0.0,0,1
15000.0,15000.0,15000.0, 36 months,7.49,466.53,A,A4,4 years,MORTGAGE,99000.0,Not Verified,Dec-2015,debt_consolidation,FL,12.17,0.0,740.0,744.0,0.0,,,9.0,0.0,13416.0,35.3,15.0,w,689.0,685.0,0.0,,0.0,0.0,334612.0,0.0,2.0,0.0,2.0,16.0,15360.0,56.0,1.0,1.0,7268.0,44.0,38000.0,0.0,0.0,1.0,5.0,37179.0,20584.0,39.5,0.0,0.0,118.0,71.0,10.0,10.0,4.0,10.0,,17.0,,0.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,375392.0,28776.0,34000.0,27392.0,Cash,36,4.0,11.502885230075814,9.61587214452889,0.1515136210745346,0.05654223730456914,211.75111757534276,742.0,9.828884325804244,0.0,0.0,0.0,0,1
15000.0,15000.0,15000.0, 60 months,15.77,362.95,D,D1,1 year,RENT,65000.0,Source Verified,Dec-2015,debt_consolidation,OR,6.43,2.0,660.0,664.0,0.0,7.0,,8.0,0.0,10416.0,69.9,16.0,w,724.0,720.0,0.0,7.0,0.0,297.0,17733.0,1.0,1.0,0.0,0.0,52.0,7317.0,37.0,2.0,4.0,3115.0,51.0,14900.0,0.0,1.0,0.0,4.0,2217.0,3828.0,72.1,0.0,0.0,122.0,142.0,4.0,4.0,0.0,4.0,7.0,14.0,7.0,0.0,5.0,6.0,6.0,12.0,2.0,7.0,14.0,6.0,8.0,0.0,0.0,1.0,2.0,93.3,33.3,0.0,0.0,34900.0,17733.0,13700.0,20000.0,Cash,60,1.0,11.082157933374816,9.61587214452889,0.23076568052799187,0.06699378576262843,178.5959609836516,662.0,11.83025325119781,0.0,0.2222222222222222,0.0,0,0
1500.0,1500.0,1500.0, 36 months,12.88,50.086,C,C2,10+ years,RENT,70000.0,Verified,Dec-2015,other,NV,6.1,0.0,680.0,684.0,3.0,,54.0,13.0,1.0,2586.0,21.2,63.0,w,729.0,725.0,0.0,,0.0,0.0,33678.0,6.0,2.0,4.0,7.809999999999491,3.0,31092.0,19.0,3.0,9.0,2484.0,21.0,15700.0,4.0,13.0,5.0,16.0,2591.0,7405.0,39.0,0.0,0.0,130.0,224.0,0.0,0.0,1.0,14.0,,0.0,,0.0,3.0,5.0,5.0,18.0,35.0,11.0,30.0,5.0,13.0,0.0,0.0,0.0,9.0,100.0,20.0,1.0,0.0,55319.0,33678.0,9900.0,39619.0,Cash,36,10.0,11.156264806643742,7.313886831633462,0.02325527313318295,0.009162861476728882,1289.06539070659,682.0,18.666666666666668,0.21428571428571427,0.0,0.07142857142857142,1,0
18000.0,18000.0,18000.0, 60 months,9.76,380.33,B,B3,10+ years,MORTGAGE,95000.0,Not Verified,Dec-2015,credit_card,NJ,20.7,0.0,725.0,729.0,1.0,,,14.0,0.0,34446.0,58.9,24.0,w,739.0,735.0,0.0,,0.0,0.0,180300.0,2.0,1.0,0.0,1.0,16.0,13509.0,64.0,3.0,5.0,9973.0,57.0,58500.0,0.0,4.0,1.0,6.0,12879.0,13897.0,51.7,0.0,0.0,244.0,290.0,3.0,3.0,2.0,4.0,,0.0,,0.0,4.0,9.0,4.0,8.0,3.0,11.0,18.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,272918.0,52873.0,28800.0,21000.0,Cash,60,10.0,11.461642696843066,9.798182590890704,0.1894716897716866,0.04803561655369848,249.1280518186348,727.0,24.16700889801506,0.06666666666666667,0.0,0.0,0,1
22000.0,22000.0,22000.0, 36 months,6.49,674.18,A,A2,,MORTGAGE,50000.0,Not Verified,Dec-2015,debt_consolidation,OH,9.77,1.0,770.0,774.0,0.0,11.0,,22.0,0.0,5946.0,7.5,56.0,w,789.0,785.0,0.0,,0.0,0.0,211163.0,1.0,1.0,0.0,0.0,32.0,981.0,11.0,1.0,5.0,2488.0,11.0,79700.0,0.0,0.0,1.0,5.0,11731.0,51428.0,8.7,0.0,0.0,165.0,365.0,3.0,3.0,6.0,20.0,11.0,0.0,11.0,0.0,3.0,5.0,7.0,24.0,3.0,20.0,42.0,5.0,22.0,0.0,0.0,0.0,1.0,94.6,0.0,0.0,0.0,304373.0,6927.0,56300.0,8829.0,Cash,36,,10.819798284210286,9.99884318585288,0.43999120017599647,0.16176437654962805,74.05432625373975,772.0,30.417522245037645,0.0,0.043478260869565216,0.0,0,1
20400.0,20400.0,20400.0, 60 months,12.59,459.9,C,C2,10+ years,MORTGAGE,55000.0,Not Verified,Dec-2015,debt_consolidation,NY,9.69,2.0,685.0,689.0,0.0,4.0,,10.0,0.0,17650.0,47.4,19.0,w,739.0,735.0,0.0,,0.0,0.0,80648.0,0.0,0.0,0.0,0.0,33.0,0.0,,0.0,0.0,5642.0,47.0,37200.0,0.0,0.0,0.0,0.0,8961.0,16633.0,50.8,0.0,0.0,70.0,433.0,36.0,33.0,1.0,36.0,,22.0,4.0,0.0,4.0,6.0,4.0,6.0,3.0,9.0,15.0,6.0,10.0,0.0,0.0,0.0,0.0,89.5,50.0,0.0,0.0,117200.0,17650.0,33800.0,0.0,Cash,60,10.0,10.915106645867501,9.923339198238729,0.3709023472300504,0.10031993019704792,119.33174224343676,687.0,36.082135523613964,0.0,0.18181818181818182,0.0,0,1
35000.0,35000.0,35000.0, 36 months,11.99,1162.34,C,C1,3 years,MORTGAGE,160000.0,Verified,Dec-2015,credit_card,VA,14.32,0.0,690.0,694.0,0.0,,,10.0,0.0,75365.0,98.0,19.0,w,679.0,675.0,0.0,,0.0,0.0,560932.0,0.0,1.0,1.0,1.0,8.0,9063.0,96.0,0.0,0.0,21682.0,98.0,76900.0,0.0,0.0,1.0,1.0,56093.0,1535.0,98.0,0.0,0.0,166.0,186.0,87.0,8.0,2.0,87.0,,8.0,,0.0,7.0,7.0,7.0,8.0,7.0,7.0,10.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,638336.0,84428.0,76900.0,9493.0,Cash,36,3.0,11.982935344196433,10.463131911491967,0.21874863282104487,0.08716896232782541,137.53502845255903,692.0,15.498973305954825,0.0,0.0,0.0,0,1
17475.0,17475.0,17300.0, 36 months,16.59,619.48,D,D2,,OWN,38000.0,Verified,Dec-2015,debt_consolidation,MI,21.83,0.0,685.0,689.0,0.0,,,13.0,0.0,18420.0,70.0,22.0,f,679.0,675.0,0.0,,0.0,0.0,20653.0,0.0,1.0,0.0,1.0,14.0,2032.0,62.0,0.0,0.0,3687.0,66.0,26300.0,0.0,5.0,0.0,1.0,1589.0,440.0,92.5,0.0,0.0,43.0,469.8000000000002,27.0,14.0,0.0,89.0,,14.0,,0.0,3.0,8.0,3.0,5.0,3.0,9.0,16.0,8.0,13.0,0.0,0.0,0.0,0.0,90.9,100.0,0.0,0.0,31471.0,20653.0,5900.0,3300.0,Cash,36,,10.545367754151743,9.768583790071327,0.45985631957053763,0.18833394030277067,63.59402056462323,687.0,39.9830253251198,0.0,0.0,0.0,0,0
7000.0,7000.0,7000.0, 36 months,12.88,235.46,C,C2,1 year,OWN,24000.0,Verified,Dec-2015,debt_consolidation,CA,36.2,0.0,675.0,679.0,0.0,,,5.0,0.0,6695.0,78.8,6.0,w,594.0,590.0,0.0,,0.0,0.0,27291.0,1.0,1.0,0.0,1.0,23.0,20596.0,76.0,1.0,1.0,3521.0,76.0,8500.0,2.0,0.0,0.0,2.0,5458.0,1201.0,84.4,0.0,0.0,23.0,70.0,6.0,6.0,0.0,28.0,,22.0,,0.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,35764.0,27291.0,7700.0,27264.0,Cash,36,1.0,10.085850775128717,8.853808274977197,0.29165451439523354,0.1176711644177911,101.49708195889367,677.0,5.8288843258042435,0.0,0.0,0.0,0,0
27000.0,27000.0,27000.0, 60 months,19.89,713.69,E,E3,5 years,MORTGAGE,54000.0,Source Verified,Dec-2015,debt_consolidation,MD,10.71,0.0,700.0,704.0,0.0,,,4.0,0.0,33060.0,77.1,9.0,w,509.0,505.0,0.0,,0.0,0.0,33060.0,0.0,0.0,0.0,0.0,69.0,0.0,,1.0,1.0,10891.0,77.0,42900.0,0.0,0.0,1.0,1.0,8265.0,9840.0,77.1,0.0,0.0,120.0,236.0,8.0,8.0,1.0,8.0,,10.0,,0.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,42900.0,33060.0,42900.0,0.0,Cash,60,5.0,10.896757843893464,10.203629181337648,0.48844841297244856,0.1585625416574095,75.55723460521344,702.0,19.665982203969882,0.0,0.0,0.0,0,1
5000.0,5000.0,5000.0, 36 months,10.78,163.18,B,B4,1 year,MORTGAGE,50000.0,Source Verified,Dec-2015,home_improvement,CT,16.36,1.0,685.0,689.0,1.0,23.0,,11.0,0.0,11409.0,53.8,26.0,w,639.0,635.0,0.0,23.0,0.0,0.0,280683.0,3.0,1.0,0.0,1.0,21.0,12109.0,72.0,3.0,5.0,9893.0,62.0,21200.0,3.0,0.0,3.0,7.0,28068.0,6696.0,62.2,0.0,0.0,149.0,162.0,0.0,0.0,4.0,0.0,23.0,0.0,23.0,2.0,3.0,5.0,3.0,8.0,4.0,9.0,18.0,5.0,11.0,0.0,0.0,1.0,3.0,88.0,33.3,0.0,0.0,300287.0,23518.0,17700.0,16947.0,Cash,36,1.0,10.819798284210286,8.517393171418904,0.0999980000399992,0.039153803087259055,304.54379339749056,687.0,13.500342231348391,0.08333333333333333,0.08333333333333333,0.0,0,1
14400.0,14400.0,14400.0, 60 months,7.91,291.37,A,A5,10+ years,MORTGAGE,120000.0,Not Verified,Dec-2015,home_improvement,AL,7.04,0.0,710.0,714.0,0.0,,,9.0,0.0,15177.0,32.3,20.0,w,719.0,715.0,0.0,,0.0,0.0,281970.0,2.0,1.0,1.0,2.0,6.0,12404.0,92.0,0.0,0.0,5224.0,46.0,47000.0,0.0,0.0,1.0,3.0,31330.0,22997.0,32.8,0.0,0.0,126.0,269.0,39.0,6.0,5.0,39.0,,8.0,,0.0,4.0,6.0,5.0,6.0,7.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,316505.0,27581.0,34200.0,13425.0,Cash,60,10.0,11.695255355062795,9.575052927597381,0.11999900000833326,0.029134086591340865,410.43882751308274,712.0,22.417522245037645,0.0,0.0,0.0,0,1
9000.0,9000.0,9000.0, 36 months,6.99,277.86,A,A3,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2015,debt_consolidation,CO,11.82,0.0,790.0,794.0,0.0,,,5.0,0.0,4674.0,14.6,24.0,w,814.0,810.0,0.0,,0.0,0.0,239123.0,2.0,1.0,1.0,2.0,5.0,23471.0,95.0,1.0,2.0,640.0,50.0,32000.0,0.0,0.0,1.0,4.0,47825.0,18860.0,3.3,0.0,0.0,146.0,232.0,4.0,4.0,5.0,26.0,,5.0,,0.0,1.0,3.0,1.0,5.0,9.0,3.0,10.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,282421.0,28145.0,19500.0,24799.0,Cash,36,10.0,11.225256725762893,9.105090961257085,0.11999840002133305,0.04445048792193249,268.9521623753855,792.0,19.33196440793977,0.0,0.0,0.0,0,1
15000.0,15000.0,15000.0, 60 months,12.59,338.16,C,C2,10+ years,RENT,90000.0,Not Verified,Dec-2015,credit_card,NY,9.33,1.0,665.0,669.0,0.0,12.0,,6.0,0.0,8436.0,54.8,7.0,w,684.0,680.0,0.0,,0.0,0.0,16693.0,0.0,2.0,0.0,2.0,13.0,8257.0,68.0,0.0,0.0,5223.0,61.0,15400.0,1.0,2.0,1.0,2.0,2782.0,5274.0,60.6,0.0,0.0,20.0,105.0,25.0,13.0,0.0,25.0,,3.0,12.0,0.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,27575.0,16693.0,13400.0,12175.0,Cash,60,10.0,11.407576060361786,9.61587214452889,0.16666481483539072,0.04508198906812425,265.36148130675787,667.0,8.752908966461328,0.0,0.14285714285714285,0.0,0,0
7500.0,7500.0,7500.0, 36 months,8.49,236.73,B,B1,3 years,MORTGAGE,77200.0,Not Verified,Dec-2015,credit_card,CO,13.26,1.0,670.0,674.0,0.0,11.0,88.0,14.0,1.0,6419.0,58.4,25.0,w,734.0,730.0,0.0,,0.0,0.0,71971.0,0.0,9.0,0.0,0.0,48.0,65552.0,94.0,0.0,0.0,4068.0,89.0,11000.0,0.0,0.0,0.0,0.0,5141.0,2329.0,72.3,0.0,0.0,206.0,146.0,41.0,40.80000000000018,0.0,41.0,11.0,,11.0,0.0,3.0,4.0,4.0,5.0,16.0,5.0,9.0,4.0,14.0,0.0,0.0,0.0,0.0,95.7,50.0,1.0,0.0,80897.0,71971.0,8400.0,69897.0,Cash,36,3.0,11.254167689296848,8.922791623969635,0.0971490006606132,0.03679169041081697,324.73814831952217,672.0,17.166324435318277,0.0,0.06666666666666667,0.06666666666666667,1,1
28000.0,28000.0,28000.0, 36 months,8.38,882.34,B,B1,10+ years,OWN,265000.0,Source Verified,Dec-2015,debt_consolidation,MI,9.05,0.0,735.0,739.0,1.0,,,31.0,0.0,73886.0,26.6,63.0,w,819.0,815.0,0.0,,0.0,0.0,248933.0,3.0,2.0,2.0,3.0,2.0,44745.0,94.0,2.0,3.0,10116.0,42.0,173500.0000000001,3.0,0.0,10.0,6.0,6728.0,54050.0,34.2,0.0,0.0,137.0,334.0,1.0,1.0,3.0,1.0,,0.0,,0.0,8.0,17.0,14.0,21.0,5.0,24.800000000000182,42.0,17.0,31.0,0.0,0.0,0.0,4.0,100.0,7.1,0.0,0.0,396028.0,118898.0,82100.0,47579.0,Cash,36,10.0,12.487488878546145,10.239995502805314,0.08615358106590441,0.032577504830590874,367.92175153395067,737.0,27.83025325119781,0.021739130434782608,0.0,0.0,0,0
18000.0,18000.0,18000.0, 36 months,8.49,568.14,B,B1,10+ years,OWN,75000.0,Source Verified,Dec-2015,credit_card,MD,24.69,0.0,665.0,669.0,0.0,63.0,63.0,11.0,1.0,18516.0,72.6,28.0,w,719.0,715.0,0.0,63.0,0.0,0.0,361535.0,0.0,4.0,0.0,1.0,17.0,69107.0,95.0,1.0,3.0,9445.0,89.0,25500.0,0.0,0.0,2.0,4.0,36154.0,2163.0,87.0,0.0,0.0,107.0,392.0,12.0,12.0,4.0,13.0,63.0,10.0,63.0,1.0,2.0,4.0,2.0,11.0,4.0,6.0,20.0,4.0,10.0,0.0,0.0,0.0,1.0,95.0,100.0,1.0,0.0,387554.0,87623.0,16700.0,72779.0,Cash,36,10.0,11.225256725762893,9.798182590890704,0.2399968000426661,0.09088785794272916,131.77776996872475,667.0,32.668035592060235,0.0,0.0,0.08333333333333333,1,0
28025.0,28025.0,28025.0, 36 months,12.88,942.66,C,C2,10+ years,MORTGAGE,120000.0,Verified,Dec-2015,debt_consolidation,MA,17.17,2.0,685.0,689.0,4.0,18.0,,12.0,0.0,16965.0,75.0,18.0,w,534.0,530.0,0.0,,0.0,0.0,534023.0,3.0,3.0,1.0,2.0,5.0,39201.0,66.0,2.0,3.0,6151.0,75.0,22590.0,0.0,0.0,2.0,6.0,48547.0,3878.0,76.0,0.0,0.0,230.0,187.0,3.0,3.0,1.0,3.0,26.0,4.0,22.0,0.0,5.0,7.0,5.0,6.0,8.0,7.0,9.0,7.0,11.0,,0.0,0.0,4.0,78.0,60.0,0.0,0.0,563095.0,56166.0,19390.0,59737.0,Cash,36,10.0,11.695255355062795,10.240887929730162,0.23353972050232916,0.09425657434256574,127.16444482122799,687.0,19.16495550992471,0.375,0.15384615384615385,0.0,0,1
5000.0,5000.0,5000.0, 36 months,13.67,170.09,C,C4,10+ years,RENT,49000.0,Verified,Dec-2015,home_improvement,WA,19.3,0.0,675.0,679.0,0.0,34.0,,8.0,0.0,21327.0,73.5,32.0,w,639.0,635.0,0.0,39.0,0.0,0.0,241737.0,1.0,1.0,1.0,1.0,4.0,6732.0,99.0,0.0,1.0,3074.0,78.0,29000.0,0.0,2.0,0.0,2.0,30217.0,0.0,101.0,0.0,0.0,123.0,261.0,17.0,4.0,5.0,17.0,,20.0,34.0,1.0,1.0,4.0,1.0,3.0,10.0,6.0,17.0,4.0,8.0,0.0,0.0,0.0,1.0,90.6,100.0,0.0,0.0,267592.0,28059.0,3000.0,6817.0,Cash,36,10.0,10.799595985047786,8.517393171418904,0.10203873390338973,0.04164449522565902,286.3989713016541,677.0,21.752224503764545,0.0,0.0,0.0,0,0
15000.0,15000.0,15000.0, 36 months,10.78,489.52,B,B4,< 1 year,MORTGAGE,49000.0,Source Verified,Dec-2015,debt_consolidation,RI,4.67,0.0,750.0,754.0,0.0,,,8.0,0.0,6277.0,28.4,15.0,w,764.0,760.0,0.0,,0.0,0.0,8568.0,2.0,2.0,0.0,0.0,96.0,2291.0,23.0,2.0,3.0,4341.0,27.0,22100.0,0.0,0.0,1.0,3.0,1224.0,13517.0,25.3,0.0,0.0,120.0,132.0,3.0,3.0,0.0,3.0,,12.0,,0.0,3.0,4.0,4.0,6.0,6.0,6.0,9.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,32066.0,8568.0,18100.0,9966.0,Cash,36,0.0,10.799595985047786,9.61587214452889,0.3061162017101692,0.11985309720068554,99.89399005137406,752.0,10.99794661190965,0.0,0.0,0.0,0,1
